email,course,hw_num,hw_grade,hw_details,exam_num,exam_details,exam_grade
sw7724@nittany.edu,PHYS212,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
sw7724@nittany.edu,CSE583,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
kh5883@nittany.edu,CSE543,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
kh5883@nittany.edu,PHYS212,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
kh5883@nittany.edu,CMPSC132,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
mn2842@nittany.edu,CMPEN331,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
mn2842@nittany.edu,EE353,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
mn2842@nittany.edu,PHYS212,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
mt7911@nittany.edu,CMPSC465,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
mt7911@nittany.edu,ECON102,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
mt7911@nittany.edu,CMPSC132,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
pf6936@nittany.edu,IST128,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
pf6936@nittany.edu,CMPSC465,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
pf6936@nittany.edu,CMPEN331,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
mc8336@nittany.edu,CMPEN441,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
mc8336@nittany.edu,CMPSC497,1.0,84.0,Turn in this homework online!,1.0,,84.0
mc8336@nittany.edu,CMPEN362,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
mv1311@nittany.edu,CHEM112,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
mv1311@nittany.edu,EE353,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
mv1311@nittany.edu,MATH231,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
kk2666@nittany.edu,CMPSC497,1.0,97.0,Turn in this homework online!,1.0,,97.0
kk2666@nittany.edu,MATH231,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
kk2666@nittany.edu,CSE583,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
ok7520@nittany.edu,IST558,1.0,70.0,Turn in this homework online!,1.0,,70.0
ok7520@nittany.edu,STAT319,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
ok7520@nittany.edu,ECON201,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
mt3151@nittany.edu,CHEM111,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
mt3151@nittany.edu,STAT318,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
mt3151@nittany.edu,CHEM110,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
lb8326@nittany.edu,CMPEN441,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
lb8326@nittany.edu,CSE583,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
lb8326@nittany.edu,EE352,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
lh1031@nittany.edu,CMPSC132,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
lh1031@nittany.edu,CMPSC131,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
lh1031@nittany.edu,CSE583,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
mn1239@nittany.edu,PHYS211,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
mn1239@nittany.edu,CHEM111,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
mn1239@nittany.edu,PHYS212,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
ka1472@nittany.edu,CMPSC475,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
ka1472@nittany.edu,MATH231,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
ka1472@nittany.edu,EE211,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
tt1799@nittany.edu,CMPSC131,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
tt1799@nittany.edu,CMPSC360,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
tt1799@nittany.edu,CMPSC461,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
mr5565@nittany.edu,EE311,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
mr5565@nittany.edu,STAT414,1.0,80.0,Turn in this homework online!,1.0,,80.0
mr5565@nittany.edu,EE353,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
ma6036@nittany.edu,DS120,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
ma6036@nittany.edu,EE210,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
ma6036@nittany.edu,CMPEN441,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
mr9406@nittany.edu,CMPEN411,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
mr9406@nittany.edu,EE212,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
mr9406@nittany.edu,PHYS211,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
os4077@nittany.edu,CMPSC131,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
os4077@nittany.edu,EE330,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
os4077@nittany.edu,MATH141,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
mi6642@nittany.edu,PHYS213,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
mi6642@nittany.edu,IST558,1.0,95.0,Turn in this homework online!,1.0,,95.0
mi6642@nittany.edu,CSE543,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
mj1523@nittany.edu,CMPEN351,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
mj1523@nittany.edu,CHEM110,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
mj1523@nittany.edu,CMPEN270,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
pw7815@nittany.edu,CMPSC475,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
pw7815@nittany.edu,CMPSC132,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
pw7815@nittany.edu,CMPEN411,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
jo5683@nittany.edu,STAT319,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
jo5683@nittany.edu,IST128,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
jo5683@nittany.edu,CMPSC360,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
kl1348@nittany.edu,CMPSC497,1.0,80.0,Turn in this homework online!,1.0,,80.0
kl1348@nittany.edu,STAT319,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
kl1348@nittany.edu,CMPSC461,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
ns2358@nittany.edu,CMPSC465,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
ns2358@nittany.edu,PHYS211,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
ns2358@nittany.edu,STAT415,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
vr4622@nittany.edu,MATH231,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
vr4622@nittany.edu,IST558,1.0,100.0,Turn in this homework online!,1.0,,100.0
vr4622@nittany.edu,IST128,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
mk1572@nittany.edu,ECON102,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
mk1572@nittany.edu,STAT318,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
mk1572@nittany.edu,CMPEN441,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
ts5040@nittany.edu,IST558,1.0,75.0,Turn in this homework online!,1.0,,75.0
ts5040@nittany.edu,ECON101,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
ts5040@nittany.edu,MATH141,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
mj1117@nittany.edu,ECON101,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
mj1117@nittany.edu,MATH141,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
mj1117@nittany.edu,EE340,1.0,79.0,Turn in this homework online!,1.0,,79.0
kp5214@nittany.edu,STAT415,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
kp5214@nittany.edu,EE330,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
kp5214@nittany.edu,MATH141,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
me4221@nittany.edu,MATH231,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
me4221@nittany.edu,CMPSC448,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
me4221@nittany.edu,EE311,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
lh8743@nittany.edu,EE211,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
lh8743@nittany.edu,CMPSC475,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
lh8743@nittany.edu,EE353,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
ka6770@nittany.edu,EE352,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
ka6770@nittany.edu,DS120,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
ka6770@nittany.edu,CHEM111,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
wa5135@nittany.edu,CHEM112,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
wa5135@nittany.edu,EE211,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
wa5135@nittany.edu,CMPEN431,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
la7071@nittany.edu,DS220,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
la7071@nittany.edu,STAT318,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
la7071@nittany.edu,PHYS212,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
kl9753@nittany.edu,CHEM110,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
kl9753@nittany.edu,STAT318,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
kl9753@nittany.edu,EE211,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
jh3336@nittany.edu,CMPEN362,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
jh3336@nittany.edu,EE211,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
jh3336@nittany.edu,MATH141,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
sb1972@nittany.edu,IST110,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
sb1972@nittany.edu,EE211,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
sb1972@nittany.edu,CMPEN351,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
kb3574@nittany.edu,MATH230,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
kb3574@nittany.edu,CMPSC448,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
kb3574@nittany.edu,CSE583,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
lv3076@nittany.edu,PHYS211,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
lv3076@nittany.edu,CMPEN411,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
lv3076@nittany.edu,STAT415,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
mt4811@nittany.edu,CMPEN431,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
mt4811@nittany.edu,PHYS214,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
mt4811@nittany.edu,EE210,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
zp7831@nittany.edu,STAT318,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
zp7831@nittany.edu,CMPSC360,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
zp7831@nittany.edu,IST128,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
mr1020@nittany.edu,CMPSC465,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
mr1020@nittany.edu,EE211,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
mr1020@nittany.edu,CMPEN351,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
ws6593@nittany.edu,CMPSC465,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
ws6593@nittany.edu,STAT318,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
ws6593@nittany.edu,CMPSC448,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
lw8769@nittany.edu,PHYS211,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
lw8769@nittany.edu,EE311,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
lw8769@nittany.edu,CMPEN270,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
ms6765@nittany.edu,CHEM112,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
ms6765@nittany.edu,STAT414,1.0,98.0,Turn in this homework online!,1.0,,98.0
ms6765@nittany.edu,EE212,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
mj9606@nittany.edu,IST558,1.0,80.0,Turn in this homework online!,1.0,,80.0
mj9606@nittany.edu,CHEM112,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
mj9606@nittany.edu,EE352,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
jc4011@nittany.edu,ECON101,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
jc4011@nittany.edu,CMPEN331,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
jc4011@nittany.edu,CMPSC132,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
mj5224@nittany.edu,STAT415,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
mj5224@nittany.edu,CMPSC221,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
mj5224@nittany.edu,CMPEN454,1.0,100.0,Turn in this homework online!,1.0,,100.0
jz6925@nittany.edu,CMPEN411,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
jz6925@nittany.edu,STAT414,1.0,81.0,Turn in this homework online!,1.0,,81.0
jz6925@nittany.edu,CMPSC461,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
vo6259@nittany.edu,CSE543,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
vo6259@nittany.edu,CMPSC497,1.0,94.0,Turn in this homework online!,1.0,,94.0
vo6259@nittany.edu,CMPEN351,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
ks3998@nittany.edu,CMPEN362,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
ks3998@nittany.edu,ECON102,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
ks3998@nittany.edu,PHYS211,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
mt3231@nittany.edu,IST558,1.0,93.0,Turn in this homework online!,1.0,,93.0
mt3231@nittany.edu,CMPSC475,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
mt3231@nittany.edu,CMPSC132,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
ws8716@nittany.edu,MATH231,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
ws8716@nittany.edu,EE311,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
ws8716@nittany.edu,EE353,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
md7627@nittany.edu,DS220,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
md7627@nittany.edu,CMPEN454,1.0,78.0,Turn in this homework online!,1.0,,78.0
md7627@nittany.edu,CMPSC465,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
th2610@nittany.edu,CSE583,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
th2610@nittany.edu,CHEM111,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
th2610@nittany.edu,PHYS212,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
mh8661@nittany.edu,ECON102,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
mh8661@nittany.edu,CMPEN454,1.0,75.0,Turn in this homework online!,1.0,,75.0
mh8661@nittany.edu,ECON201,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
vk8864@nittany.edu,IST558,1.0,85.0,Turn in this homework online!,1.0,,85.0
vk8864@nittany.edu,EE340,1.0,73.0,Turn in this homework online!,1.0,,73.0
vk8864@nittany.edu,CMPSC131,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
mh3437@nittany.edu,EE311,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
mh3437@nittany.edu,EE212,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
mh3437@nittany.edu,CMPSC461,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
ww9231@nittany.edu,PHYS211,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
ww9231@nittany.edu,CHEM112,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
ww9231@nittany.edu,CMPSC431W,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
mk1676@nittany.edu,EE311,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
mk1676@nittany.edu,STAT318,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
mk1676@nittany.edu,CMPEN411,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
ub9586@nittany.edu,MATH141,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
ub9586@nittany.edu,PHYS212,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
ub9586@nittany.edu,EE210,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
